0,-4.5
0.0298371,-4.41029
0.240203,-3.77779
0.440777,-3.17473
0.467967,-3.07672
0.552411,-2.77236
0.691929,-2.43991
1.21398,-1.83745
1.31804,-1.71735
1.35896,-1.67013
1.87076,-1.07949
2.07131,-0.84805
2.33612,-0.542446
2.46549,-0.0731614
2.40151,0.383534
2.37955,0.40524
1.93545,0.850129
1.80426,0.989149
1.69702,1.11063
1.65122,1.17206
0.938787,2.13412
0.531786,2.82888
0.498329,3.16915
0.49203,3.23321
0.503689,3.35236
0,4.5
