0.0949573,-4.0091,0,-4.5
0.0475722,-4.18663,0,-4.5
-0.161333,-4.12754,0,-4.5
-0.165698,-4.0607,0,-4.5
-0.245759,-4.13497,0,-4.5
-0.149494,-4.15063,0,-4.5
0.0753721,-4.21123,0,-4.5
0.130259,-4.06866,0,-4.5
0.0860351,-4.10165,0,-4.5
0.0807603,-4.04918,0,-4.5
0.113261,-4.09216,0,-4.5
0.00108197,-4.08543,0,-4.5
-0.0404338,-4.19009,0,-4.5
0.0941158,-4.1801,0,-4.5
0.134631,-4.16671,0,-4.5
0.0313537,-4.16007,0,-4.5
0.0536196,-4.11376,0,-4.5
0.0529658,-4.21326,0,-4.5
-0.0410628,-4.08923,0,-4.5
0.0670246,-4.12038,0,-4.5
-0.0252181,-4.10942,0,-4.5
0.0860376,-4.12431,0,-4.5
0.0100455,-4.20793,0,-4.5
0.0482161,-4.17669,0,-4.5
0.124605,-4.1875,0,-4.5
-0.0806851,-4.02549,0,-4.5
-0.0587586,-4.04017,0,-4.5
0.393348,-4.21361,0,-4.5
0.383334,-4.25479,0,-4.5
0.41759,-4.26353,0,-4.5
0.195681,-4.19085,0,-4.5
0.145008,-4.13786,0,-4.5
0.185684,-4.07332,0,-4.5
0.17012,-4.12802,0,-4.5
0.213738,-4.14261,0,-4.5
0.173964,-4.17559,0,-4.5
0.273256,-4.24465,0,-4.5
0.272424,-4.23352,0,-4.5
0.218627,-4.18387,0,-4.5
0.255985,-4.15274,0,-4.5
0.230484,-4.16178,0,-4.5
0.201813,-4.17492,0,-4.5
0.169002,-4.19847,0,-4.5
0.228684,-4.23573,0,-4.5
0.330648,-4.1925,0,-4.5
0.312695,-4.18073,0,-4.5
0.15194,-4.94075,0,-4.5
-0.38178,-4.32602,0,-4.5
-0.369845,-4.31578,0,-4.5
-0.335217,-4.3401,0,-4.5
-0.347681,-4.27415,0,-4.5
-0.31396,-4.24006,0,-4.5
-0.245314,-4.2517,0,-4.5
-0.300219,-4.21977,0,-4.5
-0.260586,-4.31474,0,-4.5
-0.221015,-4.20773,0,-4.5
-0.182353,-4.20482,0,-4.5
-0.178079,-4.48543,0,-4.5
-0.0820814,-4.37106,0,-4.5
-0.242906,-4.38291,0,-4.5
-0.121067,-4.35219,0,-4.5
-0.146725,-4.36438,0,-4.5
-0.129581,-4.38025,0,-4.5
-0.130946,-4.35583,0,-4.5
-0.10718,-4.3655,0,-4.5
-0.144305,-4.3425,0,-4.5
-0.135788,-4.35063,0,-4.5
-0.10741,-4.37308,0,-4.5
-0.100454,-4.38344,0,-4.5
-0.143994,-4.35693,0,-4.5
